source_platform,listing_url,listing_id,broker_reference,permit_number,property_number,plot_number,building_name,unit_number,canonical_property_id,confidence,source_updated_at,created_at,community,project_name,size_clues,price_clues,resolver_record_id,owner_contact_available,source_file,source_sheet,row_number,normalized_url,slug_clues,raw_payload_json,bridge_classification,bridge_id
bayut.com,https://www.bayut.com/brokers/omar-al-ahmar-2332721/7d0f1066-94ff-4afc-a329-7822a6cfca9f,2332721,,,,,,,CPID-HASH-f92524273411b63a,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,,,,,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,167,https://www.bayut.com/brokers/omar-al-ahmar-2332721/7d0f1066-94ff-4afc-a329-7822a6cfca9f,7d0f1066 94ff 4afc a329 7822a6cfca9f,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/brokers/omar-al-ahmar-2332721/7d0f1066-94ff-4afc-a329-7822a6cfca9f"", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": """", ""unit_number"": """", ""community"": """", ""project_name"": """", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": """", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""167"", ""raw_payload_json"": ""{\""Date\"": \""2025-08-22\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""yelizaveta muratava\"", \""Sender Number\"": \""971566859702\"", \""Listing ID\"": \""\"", \""Reference No.\"": \""\"", \""Property Type\"": \""\"", \""Purpose\"": \""\"", \""Price (AED)\"": \""-\"", \""Location\"": \""\"", \""Sub Location\"": \""\"", \""Enquiry From\"": \""Agent Profile\"", \""Agent Name\"": \""Omar Al Ahmar\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi Omar Al Ahmar, I came across your profile on Bayut and would like to discuss my property needs with you. Reference link: https://www.bayut.com/brokers/omar-al-ahmar-2332721/7d0f1066-94ff-4afc-a329-7822a6cfca9f\"", \""Sent Time\"": \""2025-08-22 15:49:18\"", \""Delivered Time\"": \""2025-08-22 15:49:20\"", \""Read Time\"": \""2025-08-22 15:50:47\"", \""Agent Contacted Lead\"": \""2025-08-22 15:50:52\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,c5b9ca5fc1059fea44f8c451
bayut.com,https://www.bayut.com/pm/12541092/99f6b1c1-85df-4d25-b044-466283bda3e3,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,DAMAC Hills,Golf Vita A,,60000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,168,https://www.bayut.com/pm/12541092/99f6b1c1-85df-4d25-b044-466283bda3e3,99f6b1c1 85df 4d25 b044 466283bda3e3,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12541092/99f6b1c1-85df-4d25-b044-466283bda3e3"", ""listing_id"": ""12541092"", ""broker_reference"": ""10306-tVFU8O"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Golf Vita A"", ""unit_number"": """", ""community"": ""DAMAC Hills"", ""project_name"": ""Golf Vita A"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""60000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""168"", ""raw_payload_json"": ""{\""Date\"": \""2025-08-22\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""jenny\"", \""Sender Number\"": \""9779705904266\"", \""Listing ID\"": \""12541092\"", \""Reference No.\"": \""10306-tVFU8O\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Rent\"", \""Price (AED)\"": \""60,000\"", \""Location\"": \""DAMAC Hills\"", \""Sub Location\"": \""Golf Vita A\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Amr Burhani\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut: https://www.bayut.com/pm/12541092/99f6b1c1-85df-4d25-b044-466283bda3e3\\nRef: 10306-tVFU8O\"", \""Sent Time\"": \""2025-08-22 15:18:03\"", \""Delivered Time\"": \""2025-08-22 15:18:04\"", \""Read Time\"": \""2025-08-22 15:19:25\"", \""Agent Contacted Lead\"": \""2025-08-22 15:19:28\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,8fa50737be8a576ed7cb0421
bayut.com,https://www.bayut.com/pm/12112703/6fab7152-5681-46af-93aa-87407093d8a6,12112703,10306-eJ4kws,,,,One Park Central,,CPID-HASH-fcb32abe34e89e47,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Jumeirah Village Circle (JVC),One Park Central,,1800000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,169,https://www.bayut.com/pm/12112703/6fab7152-5681-46af-93aa-87407093d8a6,6fab7152 46af 93aa 87407093d8a6,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12112703/6fab7152-5681-46af-93aa-87407093d8a6"", ""listing_id"": ""12112703"", ""broker_reference"": ""10306-eJ4kws"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""One Park Central"", ""unit_number"": """", ""community"": ""Jumeirah Village Circle (JVC)"", ""project_name"": ""One Park Central"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""1800000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""169"", ""raw_payload_json"": ""{\""Date\"": \""2025-08-22\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""mukesh kumar\"", \""Sender Number\"": \""971582561723\"", \""Listing ID\"": \""12112703\"", \""Reference No.\"": \""10306-eJ4kws\"", \""Property Type\"": \""Office\"", \""Purpose\"": \""For Sale\"", \""Price (AED)\"": \""1,800,000\"", \""Location\"": \""Jumeirah Village Circle (JVC)\"", \""Sub Location\"": \""One Park Central\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Hassan Mesrabi\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut: https://www.bayut.com/pm/12112703/6fab7152-5681-46af-93aa-87407093d8a6\\nRef: 10306-eJ4kws\"", \""Sent Time\"": \""2025-08-22 00:41:18\"", \""Delivered Time\"": \""2025-08-22 00:41:18\"", \""Read Time\"": \""2025-08-22 10:04:39\"", \""Agent Contacted Lead\"": \""2025-08-22 10:04:40\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,adc44a98cebb64116b2d5ebb
bayut.com,https://www.bayut.com/pm/12112703/572d17c5-0d12-4c0c-a0d6-7d1e19fbacd9,12112703,10306-eJ4kws,,,,One Park Central,,CPID-HASH-fcb32abe34e89e47,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Jumeirah Village Circle (JVC),One Park Central,,1800000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,170,https://www.bayut.com/pm/12112703/572d17c5-0d12-4c0c-a0d6-7d1e19fbacd9,572d17c5 0d12 4c0c a0d6 7d1e19fbacd9,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12112703/572d17c5-0d12-4c0c-a0d6-7d1e19fbacd9"", ""listing_id"": ""12112703"", ""broker_reference"": ""10306-eJ4kws"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""One Park Central"", ""unit_number"": """", ""community"": ""Jumeirah Village Circle (JVC)"", ""project_name"": ""One Park Central"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""1800000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""170"", ""raw_payload_json"": ""{\""Date\"": \""2025-08-21\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""zaid athar\"", \""Sender Number\"": \""919999999763\"", \""Listing ID\"": \""12112703\"", \""Reference No.\"": \""10306-eJ4kws\"", \""Property Type\"": \""Office\"", \""Purpose\"": \""For Sale\"", \""Price (AED)\"": \""1,800,000\"", \""Location\"": \""Jumeirah Village Circle (JVC)\"", \""Sub Location\"": \""One Park Central\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Hassan Mesrabi\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut. Link: https://www.bayut.com/pm/12112703/572d17c5-0d12-4c0c-a0d6-7d1e19fbacd9\\nReference no.: 10306-eJ4kws\"", \""Sent Time\"": \""2025-08-21 17:12:28\"", \""Delivered Time\"": \""2025-08-21 17:12:29\"", \""Read Time\"": \""2025-08-21 17:12:35\"", \""Agent Contacted Lead\"": \""2025-08-21 17:12:38\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,1398ac782da457961854a052
bayut.com,https://www.bayut.com/ar/pm/12445074/bc17b7b3-3cda-4e8f-aad1-6841a8d65e1f,12445074,10306-keSTZb,,,,RA 4,,CPID-HASH-079161cd68067009,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Muwaileh,RA 4,,590000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,171,https://www.bayut.com/ar/pm/12445074/bc17b7b3-3cda-4e8f-aad1-6841a8d65e1f,bc17b7b3 3cda 4e8f aad1 6841a8d65e1f,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/ar/pm/12445074/bc17b7b3-3cda-4e8f-aad1-6841a8d65e1f"", ""listing_id"": ""12445074"", ""broker_reference"": ""10306-keSTZb"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""RA 4"", ""unit_number"": """", ""community"": ""Muwaileh"", ""project_name"": ""RA 4"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""590000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""171"", ""raw_payload_json"": ""{\""Date\"": \""2025-08-21\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""safa\"", \""Sender Number\"": \""971554792757\"", \""Listing ID\"": \""12445074\"", \""Reference No.\"": \""10306-keSTZb\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Sale\"", \""Price (AED)\"": \""590,000\"", \""Location\"": \""Muwaileh\"", \""Sub Location\"": \""RA 4\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Heba Salah\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""مرحباً، أنا مهتم بعقارك المعروض على بيوت: ‏ https://www.bayut.com/ar/pm/12445074/bc17b7b3-3cda-4e8f-aad1-6841a8d65e1f \\n الرقم المرجعي: ‏10306-keSTZb\"", \""Sent Time\"": \""2025-08-21 16:44:26\"", \""Delivered Time\"": \""2025-08-21 16:44:30\"", \""Read Time\"": \""2025-08-21 17:26:29\"", \""Agent Contacted Lead\"": \""2025-08-21 17:26:39\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,588a8356f185f5ee2eb459e9
bayut.com,https://www.bayut.com/ar/pm/12441941/2f3c6e77-e864-43af-a50b-6f2b786d1b86,12441941,10306-KcDDfG,,,,Vida Residence Aljada,,CPID-HASH-2527ab7a2a14d90f,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Aljada,Vida Residence Aljada,,990000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,172,https://www.bayut.com/ar/pm/12441941/2f3c6e77-e864-43af-a50b-6f2b786d1b86,2f3c6e77 e864 43af a50b 6f2b786d1b86,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/ar/pm/12441941/2f3c6e77-e864-43af-a50b-6f2b786d1b86"", ""listing_id"": ""12441941"", ""broker_reference"": ""10306-KcDDfG"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Vida Residence Aljada"", ""unit_number"": """", ""community"": ""Aljada"", ""project_name"": ""Vida Residence Aljada"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""990000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""172"", ""raw_payload_json"": ""{\""Date\"": \""2025-08-20\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""sh~\"", \""Sender Number\"": \""971567350888\"", \""Listing ID\"": \""12441941\"", \""Reference No.\"": \""10306-KcDDfG\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Sale\"", \""Price (AED)\"": \""990,000\"", \""Location\"": \""Aljada\"", \""Sub Location\"": \""Vida Residence Aljada\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Yahia Mesrabi\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""مرحباً، أنا مهتم بعقارك الموجود على بيوت، رابط الإعلان: https://www.bayut.com/ar/pm/12441941/2f3c6e77-e864-43af-a50b-6f2b786d1b86\\nالرقم المرجعي 10306-KcDDfG\"", \""Sent Time\"": \""2025-08-20 01:05:48\"", \""Delivered Time\"": \""2025-08-20 01:05:49\"", \""Read Time\"": \""2025-08-20 01:10:34\"", \""Agent Contacted Lead\"": \""2025-08-20 01:10:36\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,910249db67fe9e7f00f2d266
bayut.com,https://www.bayut.com/pm/12541092/4e6d38fe-9669-4e15-afa9-83de7f42f579,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,DAMAC Hills,Golf Vita A,,60000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,173,https://www.bayut.com/pm/12541092/4e6d38fe-9669-4e15-afa9-83de7f42f579,4e6d38fe 4e15 afa9 83de7f42f579,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12541092/4e6d38fe-9669-4e15-afa9-83de7f42f579"", ""listing_id"": ""12541092"", ""broker_reference"": ""10306-tVFU8O"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Golf Vita A"", ""unit_number"": """", ""community"": ""DAMAC Hills"", ""project_name"": ""Golf Vita A"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""60000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""173"", ""raw_payload_json"": ""{\""Date\"": \""2025-08-19\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""sahar el bokhary\"", \""Sender Number\"": \""971507217252\"", \""Listing ID\"": \""12541092\"", \""Reference No.\"": \""10306-tVFU8O\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Rent\"", \""Price (AED)\"": \""60,000\"", \""Location\"": \""DAMAC Hills\"", \""Sub Location\"": \""Golf Vita A\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Amr Burhani\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut: https://www.bayut.com/pm/12541092/4e6d38fe-9669-4e15-afa9-83de7f42f579\\nRef: 10306-tVFU8O\"", \""Sent Time\"": \""2025-08-19 12:06:32\"", \""Delivered Time\"": \""2025-08-19 12:06:34\"", \""Read Time\"": \""2025-08-19 12:09:55\"", \""Agent Contacted Lead\"": \""2025-08-19 12:09:59\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,a2a9dd96a90147183c07a277
bayut.com,https://www.bayut.com/pm/12541092/ab5150a4-ae18-48f6-8641-bbddb6104bb8,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,DAMAC Hills,Golf Vita A,,60000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,174,https://www.bayut.com/pm/12541092/ab5150a4-ae18-48f6-8641-bbddb6104bb8,ab5150a4 ae18 48f6 bbddb6104bb8,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12541092/ab5150a4-ae18-48f6-8641-bbddb6104bb8"", ""listing_id"": ""12541092"", ""broker_reference"": ""10306-tVFU8O"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Golf Vita A"", ""unit_number"": """", ""community"": ""DAMAC Hills"", ""project_name"": ""Golf Vita A"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""60000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""174"", ""raw_payload_json"": ""{\""Date\"": \""2025-08-18\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""nis\"", \""Sender Number\"": \""971569399807\"", \""Listing ID\"": \""12541092\"", \""Reference No.\"": \""10306-tVFU8O\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Rent\"", \""Price (AED)\"": \""60,000\"", \""Location\"": \""DAMAC Hills\"", \""Sub Location\"": \""Golf Vita A\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Amr Burhani\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut. Link: https://www.bayut.com/pm/12541092/ab5150a4-ae18-48f6-8641-bbddb6104bb8\\nReference no.: 10306-tVFU8O\"", \""Sent Time\"": \""2025-08-18 20:29:27\"", \""Delivered Time\"": \""2025-08-18 20:29:28\"", \""Read Time\"": \""2025-08-18 20:29:29\"", \""Agent Contacted Lead\"": \""2025-08-18 20:29:32\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,472dff8d419177c995721947
bayut.com,https://www.bayut.com/pm/12541092/fce4f4f0-7ba0-48bf-a810-79d28c71877f,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,DAMAC Hills,Golf Vita A,,60000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,175,https://www.bayut.com/pm/12541092/fce4f4f0-7ba0-48bf-a810-79d28c71877f,fce4f4f0 7ba0 48bf a810 79d28c71877f,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12541092/fce4f4f0-7ba0-48bf-a810-79d28c71877f"", ""listing_id"": ""12541092"", ""broker_reference"": ""10306-tVFU8O"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Golf Vita A"", ""unit_number"": """", ""community"": ""DAMAC Hills"", ""project_name"": ""Golf Vita A"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""60000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""175"", ""raw_payload_json"": ""{\""Date\"": \""2025-08-18\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""chandr\"", \""Sender Number\"": \""918200929931\"", \""Listing ID\"": \""12541092\"", \""Reference No.\"": \""10306-tVFU8O\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Rent\"", \""Price (AED)\"": \""60,000\"", \""Location\"": \""DAMAC Hills\"", \""Sub Location\"": \""Golf Vita A\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Amr Burhani\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut: https://www.bayut.com/pm/12541092/fce4f4f0-7ba0-48bf-a810-79d28c71877f\\nRef: 10306-tVFU8O\"", \""Sent Time\"": \""2025-08-18 16:08:46\"", \""Delivered Time\"": \""2025-08-18 16:08:47\"", \""Read Time\"": \""2025-08-18 16:09:44\"", \""Agent Contacted Lead\"": \""2025-08-18 16:09:49\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,53fd7bbaf223fa6b385ec47a
bayut.com,https://www.bayut.com/pm/12442123/fe7bdddb-1376-4f20-98fa-3f70ce06d509,12442123,10306-IkHuz0,,,,Sharjah Sustainable City,,CPID-HASH-7e8c0c937e1e82d2,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Al Rahmaniya,Sharjah Sustainable City,,2250000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,176,https://www.bayut.com/pm/12442123/fe7bdddb-1376-4f20-98fa-3f70ce06d509,fe7bdddb 4f20 98fa 3f70ce06d509,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/pm/12442123/fe7bdddb-1376-4f20-98fa-3f70ce06d509"", ""listing_id"": ""12442123"", ""broker_reference"": ""10306-IkHuz0"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Sharjah Sustainable City"", ""unit_number"": """", ""community"": ""Al Rahmaniya"", ""project_name"": ""Sharjah Sustainable City"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""2250000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""176"", ""raw_payload_json"": ""{\""Date\"": \""2025-08-18\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""$unad\"", \""Sender Number\"": \""971589690202\"", \""Listing ID\"": \""12442123\"", \""Reference No.\"": \""10306-IkHuz0\"", \""Property Type\"": \""Villa\"", \""Purpose\"": \""For Sale\"", \""Price (AED)\"": \""2,250,000\"", \""Location\"": \""Al Rahmaniya\"", \""Sub Location\"": \""Sharjah Sustainable City\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Yahia Mesrabi\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""Hi, I am interested in your property on Bayut: https://www.bayut.com/pm/12442123/fe7bdddb-1376-4f20-98fa-3f70ce06d509\\nRef: 10306-IkHuz0\"", \""Sent Time\"": \""2025-08-18 07:34:23\"", \""Delivered Time\"": \""2025-08-18 07:34:25\"", \""Read Time\"": \""2025-08-18 09:09:24\"", \""Agent Contacted Lead\"": \""2025-08-18 09:10:12\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,b7ec5566c25adada953f8102
bayut.com,https://www.bayut.com/ar/pm/11912117/7cb976f6-6ab8-4c18-8509-f15a7df18e62,11912117,10306-0gnYiC,,,,Vida Residence Aljada,,CPID-HASH-983ecbe5c9f0fa95,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Aljada,Vida Residence Aljada,,995000,,NO,BAYUT OVER ALL LEAD.xlsx,WHATS APP,177,https://www.bayut.com/ar/pm/11912117/7cb976f6-6ab8-4c18-8509-f15a7df18e62,7cb976f6 6ab8 4c18 f15a7df18e62,"{""source_platform"": ""bayut.com"", ""listing_url"": ""https://www.bayut.com/ar/pm/11912117/7cb976f6-6ab8-4c18-8509-f15a7df18e62"", ""listing_id"": ""11912117"", ""broker_reference"": ""10306-0gnYiC"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Vida Residence Aljada"", ""unit_number"": """", ""community"": ""Aljada"", ""project_name"": ""Vida Residence Aljada"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": """", ""price_clues"": ""995000"", ""owner_contact_available"": ""NO"", ""source_file"": ""BAYUT OVER ALL LEAD.xlsx"", ""source_sheet"": ""WHATS APP "", ""row_number"": ""177"", ""raw_payload_json"": ""{\""Date\"": \""2025-08-18\"", \""Lead Type\"": \""WhatsApp Message\"", \""Sender Name\"": \""hah\"", \""Sender Number\"": \""971555333319\"", \""Listing ID\"": \""11912117\"", \""Reference No.\"": \""10306-0gnYiC\"", \""Property Type\"": \""Apartment\"", \""Purpose\"": \""For Sale\"", \""Price (AED)\"": \""995,000\"", \""Location\"": \""Aljada\"", \""Sub Location\"": \""Vida Residence Aljada\"", \""Enquiry From\"": \""Property Listing\"", \""Agent Name\"": \""Heba Salah\"", \""Property Link in Message\"": \""Not Opened\"", \""Message from Lead\"": \""مرحباً، أنا مهتم بعقارك الموجود على بيوت، رابط الإعلان: https://www.bayut.com/ar/pm/11912117/7cb976f6-6ab8-4c18-8509-f15a7df18e62\\nالرقم المرجعي 10306-0gnYiC\"", \""Sent Time\"": \""2025-08-18 03:11:54\"", \""Delivered Time\"": \""2025-08-18 03:11:58\"", \""Read Time\"": \""2025-08-18 08:57:08\"", \""Agent Contacted Lead\"": \""2025-08-18 08:57:11\"", \""Lead Contacted Agent\"": \""N/A\"", \""Visitor Intent\"": \""-\"", \""_sheet_name\"": \""WHATS APP \""}""}",partial_bridge,046b21ca69dfc5d1425ce817
